EmpID,Age,AgeGroup,ATTRITION_STATUS,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome_SLABWISE,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked_SLABWISE,NumCompaniesWorked,Over18,OverTime,SALARY HIKE SLAB,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears-SLABWISE,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany_SLABWISE,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion_LST PROMOTION,YearsSinceLastPromotion,YearsWithCurrManager
RM1252,30,26-35,0,No,Travel_Rarely,979,Sales,11-15 KM,15,2,Marketing,1,1754,VERY GOOD,Male,94,2,3,Sales Executive,NOT SATISFIED,Divorced,7140,5k-10k,3088,1 TO 4,2,Y,No,10-15%,11,AVERAGE,BAD,80,LEARNER,11-15 YR,12,2,VERY GOOD,6-10 YR,7,7,0-3 YR,1,7
RM1260,30,26-35,0,No,Travel_Rarely,305,Research & Development,16-20 KM,16,3,Life Sciences,1,1763,VERY GOOD,Male,58,4,2,Healthcare Representative,GOOD,Married,5294,5k-10k,9128,1 TO 4,3,Y,No,16-20%,16,AVERAGE,GOOD,80,LEARNER,6-10 YR,10,3,VERY GOOD,6-10 YR,7,0,0-3 YR,1,7
RM1297,30,26-35,0,No,Travel_Rarely,1092,Research & Development,6-10 KM,10,3,Medical,1,1816,POOR,Female,64,3,3,Manufacturing Director,GOOD,Single,9667,5k-10k,2739,5 TO 9,9,Y,No,10-15%,14,AVERAGE,POOR,80,BEGINNER,6-10 YR,9,3,VERY GOOD,6-10 YR,7,7,0-3 YR,0,2
RM1339,30,26-35,1,Yes,Travel_Rarely,945,Sales,6-10 KM,9,3,Medical,1,1876,GOOD,Male,89,3,1,Sales Representative,FULLY SATISFIED,Single,1081,Upto 5k,16019,1 TO 4,1,Y,No,10-15%,13,AVERAGE,GOOD,80,BEGINNER,0-5 YEARS,1,3,GOOD ,0-5YR,1,0,0-3 YR,0,0
RM1413,30,26-35,0,No,Travel_Rarely,911,Research & Development,0-5 KM,1,2,Medical,1,1989,EXCELLENT,Male,76,3,1,Laboratory Technician,POOR,Married,3748,Upto 5k,4077,1 TO 4,1,Y,No,10-15%,13,AVERAGE,GOOD,80,BEGINNER,11-15 YR,12,6,GOOD ,11-15 YR,12,8,0-3 YR,1,7
RM013,31,26-35,0,No,Travel_Rarely,670,Research & Development,20 -30 KM,26,1,Life Sciences,1,16,POOR,Male,31,3,1,Research Scientist,GOOD,Divorced,2911,Upto 5k,15170,1 TO 4,1,Y,No,16-20%,17,AVERAGE,EXPERT,80,LEARNER,0-5 YEARS,5,1,GOOD ,0-5YR,5,2,4-10 YR,4,3
RM059,31,26-35,0,No,Travel_Rarely,655,Research & Development,6-10 KM,7,4,Life Sciences,1,76,EXCELLENT,Male,48,3,2,Laboratory Technician,FULLY SATISFIED,Divorced,5915,5k-10k,9528,1 TO 4,3,Y,No,21-25 %,22,ABOVE AVERAGE,EXPERT,80,LEARNER,6-10 YR,10,3,GOOD ,6-10 YR,7,7,0-3 YR,1,7
RM125,31,26-35,1,Yes,Travel_Rarely,249,Sales,6-10 KM,6,4,Life Sciences,1,163,GOOD,Male,76,1,2,Sales Executive,GOOD,Married,6172,5k-10k,20739,1 TO 4,4,Y,Yes,16-20%,18,AVERAGE,POOR,80,BEGINNER,11-15 YR,12,3,GOOD ,6-10 YR,7,7,4-10 YR,7,7
RM133,31,26-35,1,Yes,Travel_Rarely,542,Sales,16-20 KM,20,3,Life Sciences,1,175,GOOD,Female,71,1,2,Sales Executive,GOOD,Married,4559,Upto 5k,24788,1 TO 4,3,Y,Yes,10-15%,11,AVERAGE,GOOD,80,LEARNER,0-5 YEARS,4,2,VERY GOOD,0-5YR,2,2,0-3 YR,2,2
RM181,31,26-35,0,No,Travel_Rarely,140,Research & Development,11-15 KM,12,1,Medical,1,246,VERY GOOD,Female,95,3,1,Research Scientist,FULLY SATISFIED,Married,3929,Upto 5k,6984,5 TO 9,8,Y,Yes,21-25 %,23,ABOVE AVERAGE,GOOD,80,LEARNER,6-10 YR,7,0,VERY GOOD,0-5YR,4,2,0-3 YR,0,2
RM225,31,26-35,0,No,Non-Travel,979,Research & Development,0-5 KM,1,4,Medical,1,308,VERY GOOD,Male,90,1,2,Manufacturing Director,GOOD,Married,4345,Upto 5k,4381,PHRESHER,0,Y,No,10-15%,12,AVERAGE,EXPERT,80,LEARNER,6-10 YR,6,2,VERY GOOD,0-5YR,5,4,0-3 YR,1,4
RM246,31,26-35,0,No,Travel_Frequently,1327,Research & Development,0-5 KM,3,4,Medical,1,337,GOOD,Male,73,3,3,Research Director,GOOD,Divorced,13675,10k-15k,13523,5 TO 9,9,Y,No,10-15%,12,AVERAGE,BAD,80,LEARNER,6-10 YR,9,3,VERY GOOD,0-5YR,2,2,0-3 YR,2,2
RM260,31,26-35,1,Yes,Travel_Frequently,307,Research & Development,20 -30 KM,29,2,Medical,1,355,VERY GOOD,Male,71,2,1,Laboratory Technician,POOR,Single,3479,Upto 5k,11652,PHRESHER,0,Y,No,10-15%,11,AVERAGE,POOR,80,BEGINNER,6-10 YR,6,2,EXCELENT,0-5YR,5,4,0-3 YR,1,4
RM267,31,26-35,0,No,Travel_Rarely,1463,Research & Development,20 -30 KM,23,3,Medical,1,367,GOOD,Male,64,2,2,Healthcare Representative,FULLY SATISFIED,Married,5582,5k-10k,14408,PHRESHER,0,Y,No,21-25 %,21,ABOVE AVERAGE,POOR,80,LEARNER,6-10 YR,10,2,VERY GOOD,6-10 YR,9,0,4-10 YR,7,8
RM293,31,26-35,0,No,Travel_Frequently,444,Sales,0-5 KM,5,3,Marketing,1,399,EXCELLENT,Female,84,3,1,Sales Representative,POOR,Divorced,2789,Upto 5k,3909,1 TO 4,1,Y,No,10-15%,11,AVERAGE,GOOD,80,LEARNER,0-5 YEARS,2,5,GOOD ,0-5YR,2,2,0-3 YR,2,2
RM304,31,26-35,0,No,Travel_Rarely,218,Sales,6-10 KM,7,3,Technical Degree,1,416,GOOD,Male,100,4,2,Sales Executive,FULLY SATISFIED,Married,6929,5k-10k,12241,1 TO 4,4,Y,No,10-15%,11,AVERAGE,POOR,80,LEARNER,6-10 YR,10,3,GOOD ,6-10 YR,8,7,4-10 YR,7,7
RM310,31,26-35,0,No,Travel_Rarely,691,Research & Development,0-5 KM,5,4,Technical Degree,1,423,VERY GOOD,Male,86,3,1,Research Scientist,FULLY SATISFIED,Married,4821,Upto 5k,10077,PHRESHER,0,Y,Yes,10-15%,12,AVERAGE,GOOD,80,LEARNER,6-10 YR,6,4,VERY GOOD,0-5YR,5,2,0-3 YR,0,3
RM311,31,26-35,0,No,Travel_Rarely,106,Human Resources,0-5 KM,2,3,Human Resources,1,424,POOR,Male,62,2,2,Human Resources,NOT SATISFIED,Married,6410,5k-10k,17822,1 TO 4,3,Y,No,10-15%,12,AVERAGE,EXPERT,80,BEGINNER,6-10 YR,9,1,VERY GOOD,0-5YR,2,2,0-3 YR,1,0
RM313,31,26-35,0,No,Travel_Rarely,192,Research & Development,0-5 KM,2,4,Life Sciences,1,426,VERY GOOD,Male,32,3,1,Research Scientist,FULLY SATISFIED,Divorced,2695,Upto 5k,7747,PHRESHER,0,Y,Yes,16-20%,18,AVERAGE,POOR,80,LEARNER,0-5 YEARS,3,2,POOR,0-5YR,2,2,0-3 YR,2,2
RM322,31,26-35,0,No,Travel_Rarely,691,Sales,6-10 KM,7,3,Marketing,1,438,EXCELLENT,Male,73,3,2,Sales Executive,FULLY SATISFIED,Divorced,7547,5k-10k,7143,1 TO 4,4,Y,No,10-15%,12,AVERAGE,EXPERT,80,EXPERIENCED,11-15 YR,13,3,VERY GOOD,6-10 YR,7,7,0-3 YR,1,7
RM326,31,26-35,0,No,Travel_Frequently,798,Research & Development,6-10 KM,7,2,Life Sciences,1,442,VERY GOOD,Female,48,2,3,Manufacturing Director,GOOD,Married,8943,5k-10k,14034,1 TO 4,1,Y,No,21-25 %,24,ABOVE AVERAGE,BAD,80,LEARNER,6-10 YR,10,2,VERY GOOD,6-10 YR,10,9,4-10 YR,8,9
RM343,31,26-35,0,No,Travel_Rarely,1232,Research & Development,6-10 KM,7,4,Medical,1,462,VERY GOOD,Female,39,3,3,Manufacturing Director,FULLY SATISFIED,Single,7143,5k-10k,25713,1 TO 4,1,Y,Yes,10-15%,14,AVERAGE,GOOD,80,BEGINNER,11-15 YR,11,2,GOOD ,11-15 YR,11,9,4-10 YR,4,10
RM370,31,26-35,0,No,Travel_Rarely,408,Research & Development,6-10 KM,9,4,Life Sciences,1,493,VERY GOOD,Male,42,2,1,Research Scientist,POOR,Single,2657,Upto 5k,7551,PHRESHER,0,Y,Yes,16-20%,16,AVERAGE,EXPERT,80,BEGINNER,0-5 YEARS,3,5,VERY GOOD,0-5YR,2,2,0-3 YR,2,2
RM395,31,26-35,0,No,Travel_Rarely,480,Research & Development,6-10 KM,7,2,Medical,1,524,GOOD,Female,31,3,2,Manufacturing Director,NOT SATISFIED,Married,4306,Upto 5k,4156,1 TO 4,1,Y,No,10-15%,12,AVERAGE,POOR,80,LEARNER,11-15 YR,13,5,POOR,11-15 YR,13,10,0-3 YR,3,12
RM400,31,26-35,0,No,Travel_Rarely,329,Research & Development,0-5 KM,1,2,Life Sciences,1,530,EXCELLENT,Male,98,2,1,Laboratory Technician,NOT SATISFIED,Married,2218,Upto 5k,16193,1 TO 4,1,Y,No,10-15%,12,AVERAGE,GOOD,80,LEARNER,0-5 YEARS,4,3,VERY GOOD,0-5YR,4,2,0-3 YR,3,2
RM435,31,26-35,0,No,Travel_Rarely,1274,Research & Development,6-10 KM,9,1,Life Sciences,1,581,VERY GOOD,Male,33,3,3,Manufacturing Director,POOR,Divorced,10648,10k-15k,14394,1 TO 4,1,Y,No,21-25 %,25,ABOVE AVERAGE,EXPERT,80,LEARNER,11-15 YR,13,6,EXCELENT,11-15 YR,13,8,0-3 YR,0,8
RM440,31,26-35,1,Yes,Travel_Frequently,534,Research & Development,16-20 KM,20,3,Life Sciences,1,587,POOR,Male,66,3,3,Healthcare Representative,GOOD,Married,9824,5k-10k,22908,1 TO 4,3,Y,No,10-15%,12,AVERAGE,BAD,80,BEGINNER,11-15 YR,12,2,VERY GOOD,0-5YR,1,0,0-3 YR,0,0
RM451,31,26-35,0,No,Travel_Rarely,828,Sales,0-5 KM,2,1,Life Sciences,1,604,GOOD,Male,77,3,2,Sales Executive,FULLY SATISFIED,Single,6582,5k-10k,8346,1 TO 4,4,Y,Yes,10-15%,13,AVERAGE,GOOD,80,BEGINNER,6-10 YR,10,2,EXCELENT,6-10 YR,6,5,0-3 YR,0,5
RM457,31,26-35,0,No,Travel_Rarely,688,Sales,6-10 KM,7,3,Life Sciences,1,613,VERY GOOD,Male,44,2,3,Manager,FULLY SATISFIED,Divorced,11557,10k-15k,25291,5 TO 9,9,Y,No,21-25 %,21,ABOVE AVERAGE,GOOD,80,LEARNER,6-10 YR,10,3,GOOD ,0-5YR,5,4,0-3 YR,0,1
RM483,31,26-35,1,Yes,Travel_Rarely,1365,Sales,11-15 KM,13,4,Medical,1,650,GOOD,Male,46,3,2,Sales Executive,NOT SATISFIED,Divorced,4233,Upto 5k,11512,1 TO 4,2,Y,No,16-20%,17,AVERAGE,GOOD,80,BEGINNER,6-10 YR,9,2,POOR,0-5YR,3,1,0-3 YR,1,2
RM485,31,26-35,0,No,Travel_Rarely,525,Sales,6-10 KM,6,4,Medical,1,653,POOR,Male,66,4,2,Sales Executive,FULLY SATISFIED,Divorced,5460,5k-10k,6219,1 TO 4,4,Y,No,21-25 %,22,ABOVE AVERAGE,EXPERT,80,EXPERT,11-15 YR,13,4,EXCELENT,6-10 YR,7,7,4-10 YR,5,7
RM645,31,26-35,0,No,Travel_Rarely,1222,Research & Development,11-15 KM,11,4,Life Sciences,1,895,EXCELLENT,Male,48,3,1,Research Scientist,FULLY SATISFIED,Married,2356,Upto 5k,14871,1 TO 4,3,Y,Yes,16-20%,19,AVERAGE,POOR,80,LEARNER,6-10 YR,8,2,VERY GOOD,6-10 YR,6,4,0-3 YR,0,2
RM676,31,26-35,0,No,Travel_Rarely,154,Sales,6-10 KM,7,4,Life Sciences,1,941,GOOD,Male,41,2,1,Sales Representative,GOOD,Married,2329,Upto 5k,11737,1 TO 4,3,Y,No,10-15%,15,AVERAGE,POOR,80,BEGINNER,11-15 YR,13,2,EXCELENT,6-10 YR,7,7,4-10 YR,5,2
RM680,31,26-35,0,No,Non-Travel,1188,Sales,16-20 KM,20,2,Marketing,1,947,EXCELLENT,Female,45,3,2,Sales Executive,GOOD,Married,6932,5k-10k,24406,1 TO 4,1,Y,No,10-15%,13,AVERAGE,EXPERT,80,LEARNER,6-10 YR,9,2,GOOD ,6-10 YR,9,8,0-3 YR,0,0
RM691,31,26-35,0,No,Travel_Rarely,616,Research & Development,11-15 KM,12,3,Medical,1,961,EXCELLENT,Female,41,3,2,Healthcare Representative,FULLY SATISFIED,Married,5855,5k-10k,17369,PHRESHER,0,Y,Yes,10-15%,11,AVERAGE,GOOD,80,EXPERT,6-10 YR,10,2,POOR,6-10 YR,9,7,4-10 YR,8,5
RM710,31,26-35,1,Yes,Non-Travel,335,Research & Development,6-10 KM,9,2,Medical,1,991,VERY GOOD,Male,46,2,1,Research Scientist,NOT SATISFIED,Single,2321,Upto 5k,10322,PHRESHER,0,Y,Yes,21-25 %,22,ABOVE AVERAGE,BAD,80,BEGINNER,0-5 YEARS,4,0,VERY GOOD,0-5YR,3,2,0-3 YR,1,2
RM727,31,26-35,0,No,Travel_Frequently,853,Research & Development,0-5 KM,1,1,Life Sciences,1,1011,VERY GOOD,Female,96,3,2,Manufacturing Director,NOT SATISFIED,Married,4148,Upto 5k,11275,1 TO 4,1,Y,No,10-15%,12,AVERAGE,GOOD,80,LEARNER,0-5 YEARS,4,1,VERY GOOD,0-5YR,4,3,0-3 YR,0,3
RM819,31,26-35,0,No,Travel_Frequently,793,Sales,16-20 KM,20,3,Life Sciences,1,1135,VERY GOOD,Male,67,4,1,Sales Representative,FULLY SATISFIED,Married,2791,Upto 5k,21981,PHRESHER,0,Y,No,10-15%,12,AVERAGE,BAD,80,LEARNER,0-5 YEARS,3,4,VERY GOOD,0-5YR,2,2,0-3 YR,2,2
RM832,31,26-35,1,Yes,Travel_Frequently,874,Research & Development,11-15 KM,15,3,Medical,1,1160,VERY GOOD,Male,72,3,1,Laboratory Technician,GOOD,Married,2610,Upto 5k,6233,1 TO 4,1,Y,No,10-15%,12,AVERAGE,GOOD,80,LEARNER,0-5 YEARS,2,5,GOOD ,0-5YR,2,2,0-3 YR,2,2
RM896,31,26-35,0,No,Travel_Rarely,1332,Research & Development,11-15 KM,11,2,Medical,1,1251,VERY GOOD,Male,80,3,2,Healthcare Representative,NOT SATISFIED,Married,6833,5k-10k,17089,1 TO 4,1,Y,Yes,10-15%,12,AVERAGE,EXPERT,80,BEGINNER,6-10 YR,6,2,GOOD ,6-10 YR,6,5,0-3 YR,0,1
RM897,31,26-35,0,No,Travel_Rarely,1062,Research & Development,20 -30 KM,24,3,Medical,1,1252,VERY GOOD,Female,96,2,2,Healthcare Representative,NOT SATISFIED,Single,6812,5k-10k,17198,1 TO 4,1,Y,No,16-20%,19,AVERAGE,POOR,80,BEGINNER,6-10 YR,10,2,VERY GOOD,6-10 YR,10,9,0-3 YR,1,8
RM951,31,26-35,0,No,Non-Travel,587,Sales,0-5 KM,2,4,Life Sciences,1,1324,EXCELLENT,Female,57,3,3,Sales Executive,GOOD,Divorced,9852,5k-10k,8935,1 TO 4,1,Y,Yes,16-20%,19,AVERAGE,BAD,80,LEARNER,6-10 YR,10,5,GOOD ,6-10 YR,10,8,4-10 YR,9,6
RM953,31,26-35,1,Yes,Travel_Frequently,1060,Sales,0-5 KM,1,3,Life Sciences,1,1331,EXCELLENT,Female,54,3,1,Sales Representative,POOR,Single,2302,Upto 5k,8319,1 TO 4,1,Y,Yes,10-15%,11,AVERAGE,BAD,80,BEGINNER,0-5 YEARS,3,2,EXCELENT,0-5YR,3,2,0-3 YR,2,2
RM981,31,26-35,1,Yes,Travel_Frequently,703,Sales,0-5 KM,2,3,Life Sciences,1,1379,VERY GOOD,Female,90,2,1,Sales Representative,FULLY SATISFIED,Single,2785,Upto 5k,11882,5 TO 9,7,Y,No,10-15%,14,AVERAGE,GOOD,80,BEGINNER,0-5 YEARS,3,3,EXCELENT,0-5YR,1,0,0-3 YR,0,0
RM986,31,26-35,1,Yes,Travel_Rarely,330,Research & Development,20 -30 KM,22,4,Medical,1,1389,EXCELLENT,Male,98,3,2,Manufacturing Director,GOOD,Married,6179,5k-10k,21057,1 TO 4,1,Y,Yes,10-15%,15,AVERAGE,EXPERT,80,EXPERT,6-10 YR,10,3,GOOD ,6-10 YR,10,2,4-10 YR,6,7
RM1013,31,26-35,1,Yes,Travel_Frequently,667,Sales,0-5 KM,1,4,Life Sciences,1,1427,GOOD,Female,50,1,1,Sales Representative,GOOD,Single,1359,Upto 5k,16154,1 TO 4,1,Y,No,10-15%,12,AVERAGE,POOR,80,BEGINNER,0-5 YEARS,1,3,VERY GOOD,0-5YR,1,0,0-3 YR,0,0
RM1015,31,26-35,0,No,Travel_Rarely,182,Research & Development,6-10 KM,8,5,Life Sciences,1,1430,POOR,Female,93,3,4,Research Director,POOR,Single,16422,15k+,8847,1 TO 4,3,Y,No,10-15%,11,AVERAGE,GOOD,80,BEGINNER,6-10 YR,9,3,EXCELENT,0-5YR,3,2,0-3 YR,1,0
RM1017,31,26-35,1,Yes,Travel_Rarely,202,Research & Development,6-10 KM,8,3,Life Sciences,1,1433,POOR,Female,34,2,1,Research Scientist,POOR,Single,1261,Upto 5k,22262,1 TO 4,1,Y,No,10-15%,12,AVERAGE,GOOD,80,BEGINNER,0-5 YEARS,1,3,EXCELENT,0-5YR,1,0,0-3 YR,0,0
RM1031,31,26-35,0,No,Travel_Rarely,326,Sales,6-10 KM,8,2,Life Sciences,1,1453,POOR,Male,31,3,3,Sales Executive,FULLY SATISFIED,Divorced,10793,10k-15k,8386,1 TO 4,1,Y,No,16-20%,18,AVERAGE,BAD,80,LEARNER,11-15 YR,13,5,VERY GOOD,11-15 YR,13,7,4-10 YR,9,9
RM1034,31,26-35,1,Yes,Travel_Frequently,1445,Research & Development,0-5 KM,1,5,Life Sciences,1,1459,VERY GOOD,Female,100,4,3,Manufacturing Director,POOR,Single,7446,5k-10k,8931,1 TO 4,1,Y,No,10-15%,11,AVERAGE,BAD,80,BEGINNER,6-10 YR,10,2,VERY GOOD,6-10 YR,10,8,4-10 YR,4,7
RM1036,31,26-35,0,No,Travel_Rarely,1398,Human Resources,6-10 KM,8,2,Medical,1,1461,EXCELLENT,Female,96,4,1,Human Resources,POOR,Single,2109,Upto 5k,24609,5 TO 9,9,Y,No,16-20%,18,AVERAGE,EXPERT,80,BEGINNER,6-10 YR,8,3,VERY GOOD,0-5YR,3,2,0-3 YR,0,2
RM1037,31,26-35,1,Yes,Travel_Frequently,523,Research & Development,0-5 KM,2,3,Life Sciences,1,1464,GOOD,Male,94,3,1,Laboratory Technician,FULLY SATISFIED,Married,3722,Upto 5k,21081,5 TO 9,6,Y,Yes,10-15%,13,AVERAGE,GOOD,80,LEARNER,6-10 YR,7,2,POOR,0-5YR,2,2,0-3 YR,2,2
RM1086,31,26-35,1,Yes,Travel_Frequently,561,Research & Development,0-5 KM,3,3,Life Sciences,1,1537,EXCELLENT,Female,33,3,1,Research Scientist,GOOD,Single,4084,Upto 5k,4156,1 TO 4,1,Y,No,10-15%,12,AVERAGE,BAD,80,BEGINNER,6-10 YR,7,2,POOR,6-10 YR,7,2,4-10 YR,7,7
RM1145,31,26-35,0,No,Travel_Frequently,715,Sales,0-5 KM,2,4,Other,1,1613,EXCELLENT,Male,54,3,2,Sales Executive,NOT SATISFIED,Single,5332,5k-10k,21602,5 TO 9,7,Y,No,10-15%,13,AVERAGE,EXPERT,80,BEGINNER,6-10 YR,10,3,VERY GOOD,0-5YR,5,2,0-3 YR,0,3
RM1192,31,26-35,0,No,Travel_Rarely,1112,Sales,0-5 KM,5,4,Life Sciences,1,1673,POOR,Female,67,3,2,Sales Executive,FULLY SATISFIED,Married,5476,5k-10k,22589,1 TO 4,1,Y,No,10-15%,11,AVERAGE,BAD,80,EXPERT,6-10 YR,10,2,VERY GOOD,6-10 YR,10,0,0-3 YR,0,2
RM1228,31,26-35,0,No,Travel_Rarely,741,Research & Development,0-5 KM,2,4,Life Sciences,1,1721,GOOD,Male,69,3,1,Laboratory Technician,GOOD,Married,3477,Upto 5k,18103,1 TO 4,1,Y,No,10-15%,14,AVERAGE,EXPERT,80,LEARNER,6-10 YR,6,2,EXCELENT,0-5YR,5,2,0-3 YR,0,3
RM1240,31,26-35,0,No,Travel_Frequently,163,Research & Development,20 -30 KM,24,1,Technical Degree,1,1736,EXCELLENT,Female,30,3,2,Manufacturing Director,FULLY SATISFIED,Single,5238,5k-10k,6670,1 TO 4,2,Y,No,16-20%,20,ABOVE AVERAGE,EXPERT,80,BEGINNER,6-10 YR,9,3,GOOD ,0-5YR,5,4,0-3 YR,1,4
RM1248,31,26-35,0,No,Travel_Rarely,1003,Sales,0-5 KM,5,3,Technical Degree,1,1749,POOR,Male,51,3,2,Sales Executive,GOOD,Married,8346,5k-10k,20943,1 TO 4,1,Y,No,16-20%,19,AVERAGE,GOOD,80,LEARNER,6-10 YR,6,3,VERY GOOD,0-5YR,5,2,0-3 YR,0,2
RM1258,31,26-35,1,Yes,Travel_Rarely,1079,Sales,16-20 KM,16,4,Marketing,1,1761,POOR,Male,70,3,3,Sales Executive,GOOD,Married,8161,5k-10k,19002,1 TO 4,2,Y,No,10-15%,13,AVERAGE,BAD,80,EXPERIENCED,6-10 YR,10,2,VERY GOOD,0-5YR,1,0,0-3 YR,0,0
RM1275,31,26-35,0,No,Travel_Rarely,196,Sales,20 -30 KM,29,4,Marketing,1,1784,POOR,Female,91,2,2,Sales Executive,FULLY SATISFIED,Married,5468,5k-10k,13402,1 TO 4,1,Y,No,10-15%,14,AVERAGE,BAD,80,EXPERT,11-15 YR,13,3,VERY GOOD,11-15 YR,12,7,4-10 YR,5,7
RM1307,31,26-35,0,No,Travel_Frequently,1125,Sales,6-10 KM,7,4,Marketing,1,1833,POOR,Female,68,3,3,Sales Executive,NOT SATISFIED,Married,9637,5k-10k,8277,1 TO 4,2,Y,No,10-15%,14,AVERAGE,EXPERT,80,EXPERT,6-10 YR,9,3,VERY GOOD,0-5YR,3,2,0-3 YR,2,2
RM1313,31,26-35,1,Yes,Travel_Rarely,359,Human Resources,16-20 KM,18,5,Human Resources,1,1842,EXCELLENT,Male,89,4,1,Human Resources,NOT SATISFIED,Married,2956,Upto 5k,21495,PHRESHER,0,Y,No,16-20%,17,AVERAGE,GOOD,80,BEGINNER,0-5 YEARS,2,4,VERY GOOD,0-5YR,1,0,0-3 YR,0,0
RM1342,31,26-35,0,No,Travel_Rarely,311,Research & Development,16-20 KM,20,3,Life Sciences,1,1881,GOOD,Male,89,3,2,Laboratory Technician,GOOD,Divorced,4197,Upto 5k,18624,1 TO 4,1,Y,No,10-15%,11,AVERAGE,BAD,80,LEARNER,6-10 YR,10,2,VERY GOOD,6-10 YR,10,8,0-3 YR,0,2
RM1359,31,26-35,0,No,Travel_Rarely,1079,Sales,6-10 KM,10,2,Medical,1,1912,VERY GOOD,Female,86,3,2,Sales Executive,FULLY SATISFIED,Divorced,6583,5k-10k,20115,1 TO 4,2,Y,Yes,10-15%,11,AVERAGE,EXPERT,80,LEARNER,6-10 YR,8,2,VERY GOOD,0-5YR,5,2,0-3 YR,1,4
RM1361,31,26-35,0,No,Travel_Rarely,471,Research & Development,0-5 KM,4,3,Medical,1,1916,POOR,Female,62,4,1,Laboratory Technician,GOOD,Divorced,3978,Upto 5k,16031,5 TO 9,8,Y,No,10-15%,12,AVERAGE,POOR,80,LEARNER,0-5 YEARS,4,0,GOOD ,0-5YR,2,2,0-3 YR,2,2
RM1383,31,26-35,0,No,Non-Travel,976,Research & Development,0-5 KM,3,2,Medical,1,1948,VERY GOOD,Male,48,3,1,Research Scientist,NOT SATISFIED,Divorced,3065,Upto 5k,3995,1 TO 4,1,Y,Yes,10-15%,13,AVERAGE,EXPERT,80,LEARNER,0-5 YEARS,4,3,EXCELENT,0-5YR,4,2,0-3 YR,2,3
RM1390,31,26-35,0,No,Travel_Frequently,1125,Research & Development,0-5 KM,1,3,Life Sciences,1,1956,EXCELLENT,Male,48,1,2,Research Scientist,NOT SATISFIED,Married,5003,5k-10k,5771,1 TO 4,1,Y,No,21-25 %,21,ABOVE AVERAGE,POOR,80,BEGINNER,6-10 YR,10,6,VERY GOOD,6-10 YR,10,8,4-10 YR,8,7
RM1396,31,26-35,1,Yes,Travel_Frequently,754,Sales,20 -30 KM,26,4,Marketing,1,1967,POOR,Male,63,3,2,Sales Executive,FULLY SATISFIED,Married,5617,5k-10k,21075,1 TO 4,1,Y,Yes,10-15%,11,AVERAGE,GOOD,80,BEGINNER,6-10 YR,10,4,VERY GOOD,6-10 YR,10,7,0-3 YR,0,8
RM1403,31,26-35,0,No,Travel_Rarely,1276,Research & Development,0-5 KM,2,1,Medical,1,1974,EXCELLENT,Female,59,1,1,Laboratory Technician,FULLY SATISFIED,Divorced,1129,Upto 5k,17536,1 TO 4,1,Y,Yes,10-15%,11,AVERAGE,GOOD,80,EXPERIENCED,0-5 YEARS,1,4,VERY GOOD,0-5YR,1,0,0-3 YR,0,0
RM1406,31,26-35,0,No,Non-Travel,697,Research & Development,6-10 KM,10,3,Medical,1,1979,VERY GOOD,Female,40,3,3,Research Director,GOOD,Married,11031,10k-15k,26862,1 TO 4,4,Y,No,16-20%,20,ABOVE AVERAGE,GOOD,80,LEARNER,11-15 YR,13,2,EXCELENT,11-15 YR,11,7,4-10 YR,4,8
RM1418,31,26-35,0,No,Travel_Rarely,1154,Sales,0-5 KM,2,2,Life Sciences,1,1996,POOR,Male,54,3,1,Sales Representative,GOOD,Married,3067,Upto 5k,6393,PHRESHER,0,Y,No,16-20%,19,AVERAGE,GOOD,80,LEARNER,0-5 YEARS,3,1,VERY GOOD,0-5YR,2,2,0-3 YR,1,2
RM1464,31,26-35,0,No,Non-Travel,325,Research & Development,0-5 KM,5,3,Medical,1,2057,GOOD,Male,74,3,2,Manufacturing Director,NOT SATISFIED,Single,9936,5k-10k,3787,PHRESHER,0,Y,No,16-20%,19,AVERAGE,POOR,80,BEGINNER,6-10 YR,10,2,VERY GOOD,6-10 YR,9,4,0-3 YR,1,7
RM1464,31,26-35,0,No,Non-Travel,325,Research & Development,0-5 KM,5,3,Medical,1,2057,GOOD,Male,74,3,2,Manufacturing Director,NOT SATISFIED,Single,9936,5k-10k,3787,PHRESHER,0,Y,No,16-20%,19,AVERAGE,POOR,80,BEGINNER,6-10 YR,10,2,VERY GOOD,6-10 YR,9,4,0-3 YR,1,7
RM006,32,26-35,0,No,Travel_Frequently,1005,Research & Development,0-5 KM,2,2,Life Sciences,1,8,EXCELLENT,Male,79,3,1,Laboratory Technician,FULLY SATISFIED,Single,3068,Upto 5k,11864,PHRESHER,0,Y,No,10-15%,13,AVERAGE,GOOD,80,BEGINNER,6-10 YR,8,2,GOOD ,6-10 YR,7,7,0-3 YR,3,6
